"Date","Post ID","Network","Post Type","Content Type","Profile","Sent by","Link","Post","Linked Content","Impressions","Organic Impressions","Paid Impressions","Reach","Organic Reach","Paid Reach","Potential Reach","Engagement Rate (per Impression)","Engagements","Reactions","Likes","Dislikes","Love Reactions","Haha Reactions","Wow Reactions","Sad Reactions","Angry Reactions","Comments","Shares","Saves","Post Link Clicks","Other Post Clicks","Post Clicks (All)","Other Engagements","Negative Feedback","Subscribers Gained from Video","Annotation Clicks","Card Clicks","Video Views","Organic Video Views","Paid Video Views","Partial Video Views","Organic Partial Video Views","Paid Partial Video Views","Full Video Views","Organic Full Video Views","Paid Full Video Views","Full Video View Rate","Follow Video Views","For You Video Views","Hashtag Video Views","Business Account Video Views","Sound Video Views","Unspecified Video Views","Estimated Minutes Watched","Story Taps Back","Story Taps Forward","Story Exits","Story Replies","Video Added to Playlists","Subscribers Lost from Video","Video Removed from Playlists","Average Video Time Watched (Seconds)","Tags"
"10/3/2022 8:03 am","18024907555417774","Instagram","Reel","Video","discovering_data","Loris Marini","https://www.instagram.com/reel/CjOcdoBsxC4/","Lessons from the CDO-IQ conference Discovering Data E044 with Tim Gasper and Juan Sequeda #dataproducts #datamesh #business #data #podcast",,"107","107","","106","106","","","0.93%","1","1","1","","","","","","","0","0","0","","","","","","","","","107","107","","","","","","","","","","","","","","","","","","","","","","","","E044"
"8/28/2022 5:18 pm","17961322834912880","Instagram","Reel","Video","discovering_data","Loris Marini","https://www.instagram.com/reel/Chy2NnbrKro/","EXAMPLES of TAXONOMIES #discoveringdata E040 with Jessica Talisman 🎧 Listen https://bit.ly/3KgXW2t #business #data #podcast #taxonomy #ontology",,"107","107","","106","106","","","0.93%","1","0","0","","","","","","","1","0","0","","","","","","","","","107","107","","","","","","","","","","","","","","","","","","","","","","","","E040 Jessica Talisman, episode-40"
"8/27/2022 12:41 pm","BYh_cVsxBzc","YouTube","Post","Video","Data Foundations","Loris Marini","https://www.youtube.com/watch?v=BYh_cVsxBzc","Find your data faster with a clear TAXONOMY #discoveringdata E040 with Jessica Talisman 🎧 Listen https://bit.ly/3KgXW2t #business #data #podcast #taxonomy #ontology",,"","","","","","","","","4","4","1","3","","","","","","0","0","","","0","","","","0","0","0","107","","","","","","","","","","","","","","","","21","","","","","0","0","0","","E040 Jessica Talisman, episode-39"
"8/20/2022 9:56 pm","18001744774481501","Instagram","Reel","Video","discovering_data","Loris Marini","https://www.instagram.com/reel/ChevxqHs2_8/","Take the TIME to be HUMAN #discoveringdata E039 with Bill Schmarzo @schmarzo #business #data #podcast 👉 https://bit.ly/3vWohNk",,"107","107","","109","109","","","2.8%","3","1","1","","","","","","","1","0","1","","","","","","","","","107","107","","","","","","","","","","","","","","","","","","","","","","","","episode-39"
"8/20/2022 7:11 pm","17900953241584925","Instagram","Reel","Video","discovering_data","Loris Marini","https://www.instagram.com/reel/Chec5qVtXl7/","The business DOES NOT CARE about DATA #discoveringdata E039 with Bill Schmarzo @schmarzo #business #data #podcast 👉 https://bit.ly/3vWohNk",,"107","107","","105","105","","","3.74%","4","2","2","","","","","","","1","0","1","","","","","","","","","107","107","","","","","","","","","","","","","","","","","","","","","","","","episode-39"
"10/4/2022 5:54 pm","18032092507401242","Instagram","Reel","Video","discovering_data","Loris Marini","https://www.instagram.com/reel/CjSE_zcM-D0/","Why are we talking about data-as-a-product? Discovering Data E044 with Tim Gasper and Juan Sequeda #dataproducts #datamesh #business #data #podcast",,"106","106","","106","106","","","0%","0","0","0","","","","","","","0","0","0","","","","","","","","","106","106","","","","","","","","","","","","","","","","","","","","","","","","E044"
"9/5/2022 6:42 am","17888541566695249","Instagram","Reel","Video","discovering_data","Loris Marini","https://www.instagram.com/reel/CiGT5d4slsL/","What are we talking about? #discoveringdata E040 with Jessica Talisman #taxonomy #ontology #business #data #podcast",,"106","106","","108","108","","","0.94%","1","0","0","","","","","","","1","0","0","","","","","","","","","106","106","","","","","","","","","","","","","","","","","","","","","","","","E040 Jessica Talisman, episode-40"
"10/11/2022 5:55 pm","17902920953663297","Instagram","Reel","Video","discovering_data","Loris Marini","https://www.instagram.com/reel/CjkGq09MqnY/","Data therapy vs data brainstorming #discoveringdata E045 with Ashleigh Faith 🎧 Listen https://bit.ly/3SQOWnZ #datatherapy #datatranslators #business #data #podcast",,"105","105","","105","105","","","0%","0","0","0","","","","","","","0","0","0","","","","","","","","","105","105","","","","","","","","","","","","","","","","","","","","","","","","E045 - Ashleigh Faith"
"9/17/2022 10:25 pm","17866769867784213","Instagram","Reel","Video","discovering_data","Loris Marini","https://www.instagram.com/reel/Cim5XNWMJ6f/","Observability = accountability #discoveringdata E042 with Salma Bakouk #dataobservability #dataquality #business #data #podcast",,"105","105","","103","103","","","0.95%","1","0","0","","","","","","","1","0","0","","","","","","","","","105","105","","","","","","","","","","","","","","","","","","","","","","","","E042-E043 Salma Bakouk"
"9/6/2022 4:11 pm","18208959322161240","Instagram","Reel","Video","discovering_data","Loris Marini","https://www.instagram.com/reel/CiJ5zu0to3A/","Classification in data mesh #discoveringdata E040 with Jessica Talisman 🎧 #taxonomy #ontology #business #data #podcast",,"105","105","","104","104","","","0.95%","1","0","0","","","","","","","1","0","0","","","","","","","","","105","105","","","","","","","","","","","","","","","","","","","","","","","","Book Proposal, E040 Jessica Talisman, episode-40"
"10/12/2022 7:48 pm","17949457484239884","Instagram","Reel","Video","discovering_data","Loris Marini","https://www.instagram.com/reel/Cjm4YnzsYQs/","Data therapy in action #discoveringdata E045 with Ashleigh Faith 🎧 Listen https://bit.ly/3SQOWnZ #datatherapy #datatranslators #business #data #podcast",,"104","104","","104","104","","","0%","0","0","0","","","","","","","0","0","0","","","","","","","","","104","104","","","","","","","","","","","","","","","","","","","","","","","","E045 - Ashleigh Faith"
"10/7/2022 10:00 pm","17988194848594079","Instagram","Reel","Video","discovering_data","Loris Marini","https://www.instagram.com/reel/CjaPj_asJ2-/","A MARKETPLACE AND SUPPLY CHAIN FOR DATA PRODUCTS

This is E044 ""Data products in a knowledge-first world"" with @TimGasper @juansequeda hosts of @HonestNoBSData

Full episode👇
bit.ly/3M63ZHQ",,"104","104","","104","104","","","0%","0","0","0","","","","","","","0","0","0","","","","","","","","","104","104","","","","","","","","","","","","","","","","","","","","","","","","E044"
"9/12/2022 6:08 pm","17988665137560946","Instagram","Reel","Video","discovering_data","Loris Marini","https://www.instagram.com/reel/CiZj-Fkt9xU/","Why data observability? #discoveringdata E042 with Salma Bakouk #dataobservability #dataquality #business #data #podcast",,"104","104","","104","104","","","0.96%","1","0","0","","","","","","","1","0","0","","","","","","","","","104","104","","","","","","","","","","","","","","","","","","","","","","","","E042-E043 Salma Bakouk, episode-042"
"9/9/2022 5:51 am","6Vfk_daTroY","YouTube","Post","Video","Data Foundations","Loris Marini","https://www.youtube.com/watch?v=6Vfk_daTroY","When do you need data observability? #discoveringdata E042 with Salma Bakouk 🎧 Listen https://bit.ly/3cNR6Fo #dataobservability #dataquality #business #data #podcast",,"","","","","","","","","2","2","2","0","","","","","","0","0","","","0","","","","0","0","0","104","","","","","","","","","","","","","","","","28","","","","","0","0","0","","E042-E043 Salma Bakouk, episode-042"
"10/11/2022 7:09 pm","18009267208469612","Instagram","Reel","Video","discovering_data","Loris Marini","https://www.instagram.com/reel/CjkPIsbMzcM/","When you need data therapy #discoveringdata E045 with Ashleigh Faith 🎧 Listen https://bit.ly/3SQOWnZ #datatherapy #datatranslators #business #data #podcast",,"103","103","","103","103","","","0%","0","0","0","","","","","","","0","0","0","","","","","","","","","103","103","","","","","","","","","","","","","","","","","","","","","","","","E045 - Ashleigh Faith"
"9/9/2022 8:50 pm","17949735764317466","Instagram","Reel","Video","discovering_data","Loris Marini","https://www.instagram.com/reel/CiSIBakt6q-/","When do you need data observability? #discoveringdata E042 with Salma Bakouk #dataobservability #dataquality #business #data #podcast",,"103","103","","103","103","","","0.97%","1","0","0","","","","","","","1","0","0","","","","","","","","","103","103","","","","","","","","","","","","","","","","","","","","","","","","E042-E043 Salma Bakouk, episode-042"
"9/6/2022 6:16 pm","17984873443541642","Instagram","Reel","Video","discovering_data","Loris Marini","https://www.instagram.com/reel/CiKIA9up4G2/","This is why stemming is bad #discoveringdata E040 with Jessica Talisman 🎧 #taxonomy #ontology #business #data #podcast",,"103","103","","101","101","","","0.97%","1","0","0","","","","","","","1","0","0","","","","","","","","","103","103","","","","","","","","","","","","","","","","","","","","","","","","Book Proposal, book, book-experiments"
"10/19/2022 9:21 pm","17983815184719776","Instagram","Reel","Video","discovering_data","Loris Marini","https://www.instagram.com/reel/Cj5El8yMPzf/","How many people truly understand what you say? #discoveringdata E045 with Ashleigh Faith 🎧 Listen https://bit.ly/3SQOWnZ #datatherapy #datatranslators #business #data #podcast",,"102","102","","105","105","","","0%","0","0","0","","","","","","","0","0","0","","","","","","","","","102","102","","","","","","","","","","","","","","","","","","","","","","","","E045 - Ashleigh Faith"
"10/12/2022 9:15 pm","17960349728066783","Instagram","Reel","Video","discovering_data","Loris Marini","https://www.instagram.com/reel/CjnCWzfvuPi/","A data therapist helps you speak business #discoveringdata E045 with Ashleigh Faith 🎧 Listen https://bit.ly/3SQOWnZ #datatherapy #datatranslators #business #data #podcast",,"102","102","","103","103","","","0%","0","0","0","","","","","","","0","0","0","","","","","","","","","102","102","","","","","","","","","","","","","","","","","","","","","","","","E045 - Ashleigh Faith"
"10/10/2022 8:47 pm","17927579393450664","Instagram","Reel","Video","discovering_data","Loris Marini","https://www.instagram.com/reel/Cjh1jJLNu-I/","Why data therapy #discoveringdata E045 with Ashleigh Faith 🎧 Listen https://bit.ly/3SQOWnZ #datatherapy #datatranslators #business #data #podcast",,"102","102","","100","100","","","0%","0","0","0","","","","","","","0","0","0","","","","","","","","","102","102","","","","","","","","","","","","","","","","","","","","","","","","E045 - Ashleigh Faith"
"10/4/2022 6:55 pm","17936254505313604","Instagram","Reel","Video","discovering_data","Loris Marini","https://www.instagram.com/reel/CjSL6K9sjqW/","What is a data product? Discovering Data E044 with Tim Gasper and Juan Sequeda #dataproducts #datamesh #business #data #podcast",,"102","102","","98","98","","","0%","0","0","0","","","","","","","0","0","0","","","","","","","","","102","102","","","","","","","","","","","","","","","","","","","","","","","","E044"
"8/29/2022 8:29 pm","RKQYYObe3Lw","YouTube","Post","Video","Data Foundations","Loris Marini","https://www.youtube.com/watch?v=RKQYYObe3Lw","Start your data strategy from your KPIs #discoveringdata E039 with Bill Schmarzo | Listen  https://bit.ly/3vWohNk #business #data #podcast @schmarzo",,"","","","","","","","","1","1","1","0","","","","","","0","0","","","0","","","","0","0","0","102","","","","","","","","","","","","","","","","21","","","","","0","0","0","","episode-39"
"10/29/2022 7:51 pm","17948134352503126","Instagram","Reel","Video","discovering_data","Loris Marini","https://www.instagram.com/reel/CkSqPfNs21Y/","20 - What's missing in your data warehouse #discoveringdata E046 with Chad Sanderson 🎧 Listen https://bit.ly/3eeykaZ #datawarehouse #podcast",,"101","101","","99","99","","","0.99%","1","1","1","","","","","","","0","0","0","","","","","","","","","101","101","","","","","","","","","","","","","","","","","","","","","","","","E046 Chad Sanderson"
"10/28/2022 9:59 pm","17969089891921193","Instagram","Reel","Video","discovering_data","Loris Marini","https://www.instagram.com/reel/CkQUHZbIwJS/","02 - How to get new ideas to turn data into cash #discoveringdata E047 with Doug Laney 🎧 Listen https://bit.ly/3yQutb5 #datajuice #dataproducts #podcast",,"101","101","","105","105","","","0.99%","1","0","0","","","","","","","0","0","1","","","","","","","","","101","101","","","","","","","","","","","","","","","","","","","","","","","","E047 - Doug Laney"
"10/26/2022 6:48 pm","17990938540585078","Instagram","Reel","Video","discovering_data","Loris Marini","https://www.instagram.com/reel/CkK0pehNihL/","13 - What's missing in your data warehouse #discoveringdata E046 with Chad Sanderson 🎧 Listen https://bit.ly/3eeykaZ #datawarehouse #podcast",,"101","101","","100","100","","","0%","0","0","0","","","","","","","0","0","0","","","","","","","","","101","101","","","","","","","","","","","","","","","","","","","","","","","","E046 Chad Sanderson"
"10/18/2022 6:11 pm","17962373711005731","Instagram","Reel","Video","discovering_data","Loris Marini","https://www.instagram.com/reel/Cj2KEBZNdkr/","Design frequent feedback loops #discoveringdata E045 with Ashleigh Faith 🎧 Listen https://bit.ly/3SQOWnZ #datatherapy #datatranslators #business #data #podcast",,"101","101","","101","101","","","0.99%","1","0","0","","","","","","","0","0","1","","","","","","","","","101","101","","","","","","","","","","","","","","","","","","","","","","","","E045 - Ashleigh Faith"
"10/14/2022 9:51 pm","17998843966524417","Instagram","Reel","Video","discovering_data","Loris Marini","https://www.instagram.com/reel/CjsQDSYMc94/","The skills of a data therapist #discoveringdata E045 with Ashleigh Faith 🎧 Listen https://bit.ly/3SQOWnZ #datatherapy #datatranslators #business #data #podcast",,"101","101","","99","99","","","0%","0","0","0","","","","","","","0","0","0","","","","","","","","","101","101","","","","","","","","","","","","","","","","","","","","","","","","E045 - Ashleigh Faith"
"8/26/2022 12:30 pm","17977032187650586","Instagram","Reel","Video","discovering_data","Loris Marini","https://www.instagram.com/reel/ChtLyFxMvd6/","BUILDING a stable VOCABULARY #discoveringdata E040 with Jessica Talisman 🎧 Taxonomies & Ontologies #business #data #podcast",,"101","101","","98","98","","","1.98%","2","1","1","","","","","","","1","0","0","","","","","","","","","101","101","","","","","","","","","","","","","","","","","","","","","","","","E040 Jessica Talisman, episode-40"
"10/31/2022 8:05 am","18297335446074710","Instagram","Reel","Video","discovering_data","Loris Marini","https://www.instagram.com/reel/CkWjDJrPPhe/","04 - How to get new ideas to turn data into cash #discoveringdata E047 with Doug Laney 🎧 Listen https://bit.ly/3yQutb5 #datajuice #dataproducts #podcast",,"100","100","","101","101","","","1%","1","0","0","","","","","","","0","0","1","","","","","","","","","100","100","","","","","","","","","","","","","","","","","","","","","","","","E047 - Doug Laney"
"9/1/2022 8:18 pm","17881526186668356","Instagram","Reel","Video","discovering_data","Loris Marini","https://www.instagram.com/reel/Ch9d_9NvZ10/","2D knowledge graphs are boring #discoveringdata E040 with Jessica Talisman #taxonomy #ontology #business #data #podcast",,"100","100","","100","100","","","1%","1","0","0","","","","","","","1","0","0","","","","","","","","","100","100","","","","","","","","","","","","","","","","","","","","","","","","E040 Jessica Talisman, episode-40"
"6/23/2022 1:07 pm","107611871369003_414480030690484","Facebook","Post","Video","Discovering Data"," ","https://www.facebook.com/434869981984822/posts/414480030690484","#conflict in the workplace is unavoidable and we gain or lose respect based on how we respond to it.

Unfortunately our instincts don’t serve us well.

If we disagree with someone, our natural reaction is to push back. This can trigger even more defensiveness and before we know everyone start yelling (verbally or not) and we stop learning.

What a waste.

One way to reduce conflict and increase cooperation is to go WITH not AGAINST people who disagree with you. That is the essence of the Japanese martial arts form known as #Aikido.

I personally discovered this art only a few months ago, and I found it incredibly beneficial to regain balance and a bit of control in my personal and professional life.

Training to recognize conflict is the first step to stop reacting and start leading. Today I want to dive deeper into this less mainstream martial art. And what better way to do this than with a conversation with my Aikido sensei, Andrew Sunter.

Andrew Sunter is a professional aikido instructor who explores the boundaries of conflict resolution and applying the principles of non-attachment on the battlefield to everyday life.

Andrew lived and studied in Japan, and subsequently spent over two years as an Uchi-Deshi in an old-school dojo in Sydney's inner west, where he became an accidental Buddhist.

Andrew also had an extensive career as a computer programmer, technical writer, corporate trainer and project manager in the disciplines of Quality Management, Information Security Management, and document and records management.

He teaches Aikido at Aikido in Sydney!

So, what are some #leadership lessons we can take from Aikido?

Follow me as I learn from a black-belt 6th dan in episode 036 of Discovering Data - links below 😎

#discoveringdata #conflictresolution #leadershiptraining","https://www.facebook.com/434869981984822/videos/7638106276263888","226","226","0","206","206","0","","26.99%","61","15","12","","3","0","0","0","0","6","2","","","38","38","","0","","","","100","100","0","72","72","0","28","28","0","","","","","","","","","","","","","","","","12.11",""
"9/11/2022 5:42 pm","pKz92kdZq9Q","YouTube","Post","Video","Data Foundations","Loris Marini","https://www.youtube.com/watch?v=pKz92kdZq9Q","About Salma Bakouk #discoveringdata E042 with Salma Bakouk 🎧 Listen https://bit.ly/3cNR6Fo #dataobservability #dataquality #business #data #podcast",,"","","","","","","","","3","3","3","0","","","","","","0","0","","","0","","","","1","0","0","99","","","","","","","","","","","","","","","","25","","","","","0","0","0","","E042-E043 Salma Bakouk, episode-042"
"8/6/2022 5:11 pm","'--RxOq-JOXs","YouTube","Post","Video","Data Foundations","Loris Marini","https://www.youtube.com/watch?v=--RxOq-JOXs","The BIZ doesn’t care about DATA QUALITY! #discoveringdata E010 with Scott Taylor 📚 Storytelling for Data Management #business #data #podcast #shorts",,"","","","","","","","","1","1","0","1","","","","","","0","0","","","0","","","","0","0","0","99","","","","","","","","","","","","","","","","119","","","","","0","0","0","","episode-10"
